BBL,ITZ_GEOID,land_use2011,x_coord,y_coord,land_use2016,land_use2019
4034800004,QN589,09,1010881,196047,9,09
4035290083,QN587,09,1012451,196892,9,09
4035790060,QN557,09,1012902,193424,9,09
4036610001,QN625,09,1017034,196124,9,09
4036670200,QN613.01,09,1016572,197719,9,09
4037250001,QN565,09,1012802,190143,9,09
4037250060,QN561,09,1012553,191434,9,09
4037250120,QN561,09,1012694,191957,9,09
4037250200,QN561,09,1014122,190643,9,09
4037320203,QN561,09,1014884,192047,9,09
4037320235,QN561,09,1015774,192021,9,09
4037320265,QN561,09,1016671,191563,9,09
4037320279,QN561,09,1016478,191657,9,09
4037320410,QN561,09,1013780,191658,9,09
4037400250,QN561,09,1016672,190981,9,09
4037400285,QN561,09,1017173,191025,9,09
4037400350,QN561,09,1017000,190608,9,09
4037400375,QN561,09,1016718,190304,9,09
4037400400,QN561,09,1016852,190707,9,09
4037500010,QN561,09,1015998,193658,9,09
4037500060,QN629,09,1018602,193946,9,09
4037500655,QN561,09,1017288,192225,9,09
4037500695,QN561,09,1016337,192416,9,09
4037500705,QN561,09,1016502,192757,9,09
4037960025,QN621,09,1019285,198008,9,09
4038660070,QN641.02,09,1022337,194077,9,09
4039070900,QN641.02,09,1024922,194817,9,09
4039160151,QN939,09,1027854,229206,9,09
4039600001,QN945,09,1029220,227550,9,09
4039820048,QN945,09,1029251,227011,9,09
4039830022,QN945,09,1029462,226701,9,09
4039850015,QN945,09,1029614,226687,9,09
4039850030,QN945,09,1029733,226625,9,09
4039870001,QN945,11,1030171,226357,11,09
4039870020,QN945,09,1029897,226646,9,09
4039870038,QN945,09,1030071,226602,9,09
4040110024,QN945,09,1029408,226215,9,09
4040300042,QN939,09,1026944,226353,9,09
4040490019,QN929,09,1025065,225390,9,09
4040560001,QN929,09,1026815,225541,9,09
4040920004,QN925,09,1028069,224667,9,09
4041010056,QN945,09,1029809,225338,9,09
4041020013,QN945,09,1030197,225356,9,09
4041030019,QN945,09,1030502,225306,9,09
4041040025,QN945,09,1030789,225273,9,09
4041050131,QN945,09,1031005,225296,9,09
4041180100,QN945,11,1029877,225115,11,09
4041680018,QN925,09,1027293,223948,9,09
4041940001,QN919,09,1025989,223463,9,09
4041940009,QN919,09,1025962,223358,9,09
4042350001,QN907,09,1028978,222566,9,09
4042750001,QN907,09,1029141,221917,9,09
4043460001,QN907,09,1025879,220543,9,09
4043700015,QN869,09,1030355,219981,9,09
4044140027,QN889.01,09,1032067,219608,9,09
4044480041,QN945,11,1031605,229886,9,09
4044480110,QN973,09,1032699,229542,9,09
4044870040,QN981,09,1034618,230749,9,09
4045310400,QN987,09,1037856,229275,9,09
4046020040,QN991,09,1040593,228072,9,09
4048100002,QN1047,09,1035024,221813,9,09
4048120002,QN1047,09,1035050,220542,9,09
4048120012,QN1047,09,1035037,221058,9,09
4048540001,QN1151,09,1037607,220056,9,09
4049530001,QN889.01,09,1031469,218905,9,09
4049770125,QN869,09,1031061,217370,9,09
4049770130,QN869,09,1031534,217533,9,09
4050120001,QN865,09,1032719,217314,9,09
4050120005,QN865,09,1032771,217476,9,09
4050120076,QN865,09,1032791,217339,9,09
4050370050,QN871,09,1031032,215580,9,09
4051050015,QN797.02,09,1030850,213321,9,09
4051070200,QN797.02,09,1031426,212658,9,09
4051350021,QN853,09,1032431,214710,9,09
4051370002,QN797.01,09,1032970,213443,9,09
4051560001,QN799,09,1033259,212094,9,09
4051730006,QN837,09,1034891,210984,9,09
4054000001,QN1185,09,1040417,215637,9,09
4054430001,QN1195,09,1038895,214161,9,09
4054430006,QN1195,09,1038919,214309,9,09
4054430010,QN1195,09,1038934,214399,9,09
4054430014,QN1195,09,1038945,214466,9,09
4054430049,QN1195,09,1039022,214265,9,09
4054620001,QN1207,09,1039900,213308,9,09
4055090001,QN1211,09,1036360,210441,9,09
4055090300,QN1211,09,1035835,211154,9,09
4055090301,QN1211,09,1037615,211685,9,09
4055090430,QN1211,09,1037703,210332,9,09
4055800001,QN1215,09,1039858,210507,9,09
4055800002,QN1215,09,1038508,209968,9,09
4055800065,QN1215,09,1039718,211271,9,09
4055900007,QN1417,09,1041421,211290,9,09
4057750100,QN997.01,09,1041773,225998,9,09
4058070008,QN997.01,09,1043699,222722,9,09
4058400100,QN997.01,09,1042739,224389,9,09
4058430100,QN997.05,09,1042655,226259,9,09
4058650065,QN997.04,09,1045846,224391,9,09
4060040070,QN997.03,11,1047339,223768,9,09
4060080095,QN997.03,09,1047528,223963,9,09
4060340001,QN1085,09,1043685,220683,9,09
4060480027,QN1097,09,1045370,220509,9,09
4061180021,QN1097,09,1047289,220079,9,09
4061190001,QN1097,09,1047419,219912,9,09
4061190032,QN1097,09,1047278,219873,9,09
4061400080,QN1093,09,1048633,220452,9,09
4062900100,QN1467,09,1048841,217465,9,09
4064531000,QN803.02,09,1030978,207617,9,09
4066260050,QN779.02,09,1034064,202819,9,09
4067920612,QN1227.01,09,1038186,207468,9,09
4068660001,QN1215,09,1039426,209098,9,09
4068660349,QN1215,09,1038766,208483,9,09
4071170139,QN1347,09,1043475,209111,9,09
4071170140,QN1347,09,1043697,209189,9,09
4071170145,QN1347,09,1043772,209251,9,09
4071280100,QN1347,09,1045498,209908,9,09
4071290001,QN1341,09,1041682,205567,9,09
4072900001,QN1283,09,1047302,204658,9,09
4073190027,QN1447,09,1046406,214026,9,09
4074100030,QN1409.01,09,1046247,211767,9,09
4074820018,QN1385.01,09,1050668,214731,9,09
4074820019,QN1385.01,09,1050541,214394,9,09
4074820100,QN1385.01,09,1050821,215566,9,09
4074820130,QN1385.01,09,1050915,216172,9,09
4074820150,QN1385.01,09,1050345,215984,9,09
4074820160,QN1385.01,09,1050124,216041,9,09
4074820165,QN1385.01,09,1050234,215649,9,09
4074820175,QN1385.01,09,1050288,215340,9,09
4074820200,QN1385.01,09,1050307,214647,9,09
4074820375,QN1385.01,09,1050900,214087,9,09
4074820400,QN1385.01,09,1050803,214330,9,09
4075080013,QN1385.01,09,1053387,215693,9,09
4075080025,QN1385.01,09,1053552,215584,9,09
4075100007,QN1385.01,09,1053866,215085,9,09
4075190006,QN1385.01,09,1054191,214447,9,09
4075690016,QN1385.01,09,1053307,214006,9,09
4075700001,QN1471,09,1052865,217086,9,09
4075750001,QN1507.01,09,1054412,215644,9,09
4075750100,QN1507.01,09,1054532,217436,9,09
4075750150,QN1507.01,09,1053306,215891,9,09
4076770050,QN1377,09,1054902,211648,9,09
4077210001,QN1283,09,1049434,207816,9,09
4077220001,QN1283,09,1048107,207001,9,09
4077220100,QN1283,09,1049144,207014,9,09
4077230010,QN1367,09,1048014,209372,9,09
4077480112,QN1291.03,09,1050656,207451,9,09
4077480118,QN1291.03,09,1050080,207374,9,09
4077480300,QN1291.03,09,1051714,207753,9,09
4077480301,QN1291.03,09,1051664,207661,9,09
4077480321,QN1291.03,09,1051494,207600,9,09
4077610045,QN1291.04,09,1051920,207654,9,09
4077610053,QN1291.04,09,1052844,207966,9,09
4078400010,QN1291.04,09,1054668,208401,9,09
4078500001,QN1529.01,09,1055760,208607,9,09
4078500010,QN1529.01,09,1055805,208723,9,09
4078500020,QN1529.01,09,1056196,209812,9,09
4078600001,QN1567,09,1057218,208352,9,09
4078600010,QN1567,09,1057168,208536,9,09
4078600020,QN1567,09,1057452,209002,9,09
4078700060,QN1567,08,1059909,209919,11,09
4079550050,QN1621,09,1058589,206000,9,09
4079550100,QN1483,09,1059154,206006,9,09
4079950024,QN1621,09,1059370,203831,9,09
4080100001,QN1483,09,1053208,224566,9,09
4080310001,QN1483,09,1052869,222328,9,09
4080720025,QN1483,09,1052477,219731,9,09
4080720050,QN1483,09,1052346,219673,9,09
4080830025,QN1385.02,09,1053004,217956,9,09
4080840071,QN1483,09,1053481,218706,9,09
4080920001,QN1479,09,1054334,218740,9,09
4080920024,QN1479,09,1054497,218281,9,09
4080920065,QN1479,09,1054240,218348,9,09
4081010001,QN1479,09,1054315,219141,9,09
4081010009,QN1479,09,1054271,219301,9,09
4081110187,QN1479,09,1055400,218698,9,09
4081120006,QN1479,09,1055862,218686,9,09
4081120070,QN1479,11,1055756,219252,11,09
4081120170,QN1479,11,1055762,219082,11,09
4081120184,QN1479,11,1055803,218979,11,09
4081120185,QN1479,09,1055670,218923,9,09
4081340102,QN1479,09,1056863,220287,9,09
4081620062,QN1483,09,1053984,223319,9,09
4081620097,QN1483,09,1054805,222276,9,09
4081620100,QN1483,11,1054586,223351,11,09
4081620210,QN1483,09,1054835,221006,9,09
4081620225,QN1483,09,1054952,220784,9,09
4081620264,QN1483,09,1055120,222571,9,09
4081620268,QN1483,09,1055143,222509,9,09
4081620272,QN1483,09,1055164,222466,9,09
4081640001,QN1507.01,09,1054167,217425,9,09
4081930100,QN1507.01,09,1056645,215476,9,09
4081950008,QN1507.01,09,1056161,218355,9,09
4081950016,QN1507.01,09,1056278,218453,9,09
4082030225,QN1507.01,09,1057085,215835,9,09
4082130100,QN1507.01,09,1057671,216263,9,09
4083100125,QN1529.01,09,1058888,213463,9,09
4083100225,QN1529.01,09,1057822,213502,9,09
4083940100,QN1529.02,09,1061122,216810,9,09
4084450001,QN1551.02,09,1063042,212479,9,09
4084480016,QN1551.02,09,1062254,214162,9,09
4084490042,QN1551.02,09,1063520,214293,9,09
4084500060,QN1551.02,09,1063873,213835,9,09
4088390087,QN2,09,1020686,192282,9,09
4088920105,QN22,09,1026148,192964,9,09
4089290005,QN18,09,1024929,191145,9,09
4089290037,QN18,09,1024866,191297,9,09
4090240001,QN34,09,1024950,189288,9,09
4090630027,QN38,10,1025645,188211,9,09
4091410020,QN50,09,1024188,186250,9,09
4091410200,QN50,09,1024871,186172,9,09
4091720067,QN86,09,1028576,186910,9,09
4092400050,QN138,09,1032426,195958,9,09
4092460251,QN138,09,1032178,196988,9,09
4092720020,QN140,09,1033259,195679,9,09
4093840008,QN116,09,1028689,190818,9,09
4094370060,QN148,09,1032114,192157,9,09
4094420001,QN148,09,1033724,192458,9,09
4095050030,QN112,09,1028825,187705,9,09
4095400070,QN864,09,1029909,186062,9,09
4096180016,QN214,09,1035237,195564,9,09
4096310048,QN216,09,1033240,197492,9,09
4096310136,QN216,05,1033049,197228,9,09
4096520002,QN220.01,09,1032916,198762,9,09
4096520020,QN220.01,09,1033072,198655,9,09
4096520112,QN220.01,09,1033810,198535,9,09
4096810045,QN240,11,1037746,195715,9,09
4096820001,QN240,09,1038593,195712,9,09
4097760083,QN448,09,1039179,198821,9,09
4097760084,QN448,09,1039164,198779,9,09
4097760086,QN448,09,1039142,198725,9,09
4098480164,QN452,09,1039998,198807,9,09
4098960008,QN468,09,1044810,197703,9,09
4099700025,QN212,  ,1035588,194974,9,09
4099800001,QN212,09,1036107,194156,9,09
4099840011,QN212,09,1036824,194428,9,09
4099870001,QN212,09,1037308,194839,9,09
4100240001,QN208,08,1038004,192644,8,09
4100940073,QN208,09,1038896,194955,9,09
4100990036,QN246,09,1039831,194880,9,09
4101170026,QN246,09,1040553,194342,9,09
4101440045,QN254,09,1040950,192035,9,09
4101590054,QN246,09,1041362,194716,9,09
4102180071,QN444,09,1042376,195428,9,09
4102310001,QN440,09,1044021,195429,9,09
4102430060,QN440,09,1044409,194974,9,09
4102530055,QN414,09,1043514,193608,9,09
4105820001,QN492,09,1051312,202241,9,09
4105910049,QN492,09,1052029,203358,9,09
4105920082,QN492,09,1051765,203585,9,09
4107710025,QN568,09,1057472,200982,9,09
4108340100,QN500,09,1051422,199121,9,09
4109910001,QN522,09,1051325,194349,9,09
4111080021,QN540,09,1056627,198982,9,09
4111510071,QN582,09,1056561,198322,9,09
4113430017,QN58,09,1024337,184876,9,09
4113430030,QN58,09,1024258,184691,9,09
4113430036,QN58,09,1024197,184874,9,09
4113610060,QN62.02,09,1025297,183939,9,09
4113610065,QN62.02,09,1024632,183944,9,09
4113610160,QN62.02,09,1025298,183893,9,09
4113620004,QN58,09,1024403,184609,9,09
4113620025,QN58,09,1024754,184717,9,09
4113620046,QN58,09,1024976,184391,9,09
4113960001,QN58,09,1025321,184226,9,09
4114030037,QN58,09,1026763,183694,9,09
4114030040,QN58,09,1026784,183685,9,09
4114080001,QN58,09,1027455,183658,9,09
4114080009,QN58,11,1027470,183727,11,09
4114240001,QN58,09,1027323,183439,9,09
4114560032,QN62.02,09,1023953,180569,9,09
4114560035,QN62.02,09,1023990,180700,9,09
4114560036,QN62.02,09,1023886,180676,9,09
4114560040,QN62.02,09,1023940,180685,9,09
4114560048,QN62.02,09,1023945,180759,9,09
4114560050,QN62.02,09,1023854,180769,9,09
4114560052,QN62.02,09,1023865,180832,9,09
4114560057,QN62.02,09,1023876,180959,9,09
4114560066,QN62.02,09,1023931,181060,9,09
4114560113,QN62.02,09,1023975,180825,9,09
4115350062,QN88,09,1029497,184255,9,09
4115350118,QN88,09,1029332,183952,9,09
4115350119,QN88,09,1029266,183950,9,09
4115350127,QN88,09,1029505,184130,9,09
4115350138,QN88,09,1029495,184011,9,09
4115360071,QN88,09,1029675,184179,9,09
4115360073,QN88,09,1029615,184230,9,09
4115360075,QN88,09,1029697,184152,9,09
4115360110,QN88,09,1029719,183965,9,09
4115360113,QN88,09,1029677,184082,9,09
4115430002,QN864,09,1031211,184384,9,09
4115480037,QN88,09,1028900,183546,9,09
4116380001,QN172,09,1037467,188320,9,09
4118400050,QN846.01,09,1033218,182093,9,09
4120290059,QN182,09,1039378,185311,9,09
4120380041,QN182,09,1040855,185192,9,09
4120380044,QN182,09,1040829,185150,9,09
4120890008,QN792,09,1040988,182953,9,09
4120930019,QN792,09,1039798,182505,9,09
4122290001,QN288,09,1043589,187442,9,09
4122300001,QN288,09,1043765,185645,9,09
4123250001,QN432,09,1045052,191558,9,09
4124060020,QN334.01,09,1048037,189001,9,09
4124060180,QN426,09,1047468,189984,9,09
4124950260,QN334.02,09,1046842,185126,9,09
4125290182,QN334.01,09,1048551,186529,9,09
4126950001,QN376,09,1054067,190452,9,09
4128020088,QN610,09,1055542,190454,9,09
4128250625,QN624,09,1054050,189514,9,09
4128250640,QN624,09,1056071,189279,9,09
4130280001,QN328,09,1051771,185188,9,09
4132310047,QN638,09,1057464,183684,9,09
4133610002,QN320,09,1050392,181270,9,09
4133610100,QN320,09,1050353,180589,9,09
4133610150,QN320,09,1050335,179930,9,09
4136600101,QN664,11,1057960,176184,9,09
4137260020,QN694,09,1053904,178067,9,09
4137690100,QN664,09,1055836,176051,9,09
4137690102,QN664,11,1056220,175352,11,09
4137690111,QN664,11,1056627,177250,11,09
4137910002,QN664,09,1052853,176660,9,09
4138080005,QN664,11,1054844,175673,11,09
4138660067,QN664,09,1055751,173318,9,09
4141400001,QN892,11,1026114,175148,11,09
4141400100,QN892,09,1024820,177400,9,09
4141540042,QN884,09,1029097,180497,9,09
4142010070,QN892,09,1029296,176843,9,09
4142130002,QN892,09,1030535,175312,9,09
4142130100,QN892,09,1029625,175135,9,09
4142310802,QN884,09,1030865,177648,9,09
4142311027,QN884,09,1031224,178010,9,09
4151000100,QN1072.02,09,1032774,169351,9,09
4151000700,QN1072.02,09,1035860,165382,9,09
4152000001,QN716,09,1040525,164488,9,09
4152000100,QN1072.02,09,1048082,165192,9,09
4153080091,QN1072.01,09,1034357,161711,9,09
4153500001,QN1072.01,09,1033397,156539,9,09
4153500700,QN1072.01,09,1031792,156649,9,09
4153750026,QN1072.01,11,1033774,163663,11,09
4153760700,QN1072.01,11,1033880,163819,11,09
4153760708,QN1072.01,01,1033916,163683,11,09
4153760710,QN1072.01,01,1033947,163687,11,09
4154610780,QN1072.01,09,1034453,160200,9,09
4154820033,QN1072.01,09,1034548,158170,9,09
4154840011,QN1072.01,09,1034458,157737,9,09
4155000300,QN1072.01,05,1034838,159649,9,09
4155000606,QN1072.01,09,1035363,160245,9,09
4155010020,QN1032.01,09,1053809,162108,9,09
4155600050,QN1010.01,09,1053294,158855,9,09
4155740036,QN1010.01,09,1054055,158533,9,09
4156490001,QN1010.01,09,1054312,156049,9,09
4156490300,QN1010.01,09,1054520,155457,9,09
4156750001,QN1008.01,09,1050102,162043,9,09
4156750023,QN1008.01,09,1049939,162116,9,09
4156750024,QN1008.01,09,1049896,162125,9,09
4156750025,QN1008.01,09,1049639,162154,9,09
4156750033,QN1008.01,09,1049355,162238,9,09
4156750045,QN1008.01,09,1049289,162414,9,09
4156750050,QN1008.01,09,1049371,162502,9,09
4156750055,QN1008.01,09,1049305,162583,9,09
4156750061,QN1008.01,09,1049369,162671,9,09
4156750065,QN1008.01,09,1049282,162881,9,09
4156750095,QN1008.01,09,1048942,163122,9,09
4156750105,QN1008.01,09,1048609,163122,9,09
4156750109,QN1008.01,09,1050037,162132,9,09
4156750110,QN1008.01,09,1048473,163029,9,09
4156750120,QN1008.01,09,1048331,162991,9,09
4156750126,QN1008.01,09,1048218,162966,9,09
4156750132,QN1008.01,09,1048037,162931,9,09
4156750200,QN1008.01,09,1048056,163154,9,09
4156750300,QN1008.01,09,1049735,162569,9,09
4157450001,QN1008.02,09,1048421,157656,9,09
4157490092,QN1008.02,11,1048141,158614,11,09
4157490223,QN1008.02,11,1048442,158427,11,09
4158060001,QN992,01,1049904,156353,1,09
4158100075,QN998.02,09,1052878,155415,9,09
4158150280,QN998.02,09,1051924,155244,9,09
4158190079,QN998.02,09,1051066,155228,9,09
4158230001,QN998.02,09,1050212,155214,9,09
4158370029,QN972.04,09,1046153,156197,9,09
4158370031,QN972.04,09,1046150,156237,9,09
4158370033,QN972.04,09,1046146,156279,9,09
4158370041,QN972.04,09,1046241,156250,9,09
4158370047,QN972.04,09,1046249,156171,9,09
4158370049,QN972.04,09,1046252,156136,9,09
4158370051,QN972.04,09,1046255,156106,9,09
4158370052,QN972.04,09,1046258,156071,9,09
4158370054,QN972.04,09,1046262,156031,9,09
4158880001,QN972.02,09,1044814,154823,9,09
4158940001,QN972.04,08,1043534,155357,9,09
4159310016,QN964,  ,1042848,153971,,09
4159520027,QN992,09,1048436,157136,9,09
4159530027,QN992,09,1048180,157129,9,09
4159530031,QN992,09,1048162,157180,9,09
4159530040,QN992,09,1048228,157179,9,09
4159530043,QN992,09,1048274,157159,9,09
4159540027,QN992,09,1047935,157060,9,09
4159540028,QN992,09,1047930,157090,9,09
4159540030,QN992,09,1047926,157120,9,09
4159540031,QN992,09,1047921,157149,9,09
4159540033,QN992,09,1047939,157202,9,09
4159540051,QN992,09,1048017,157176,9,09
4159540131,QN992,09,1047918,157169,9,09
4159710001,QN972.03,09,1045390,156808,9,09
4159710100,QN972.03,09,1045336,156758,9,09
4159800002,QN972.03,09,1045270,159323,9,09
4159800500,QN972.03,11,1046655,161253,11,09
4159800600,QN972.03,11,1045735,161656,11,09
4160040102,QN972.03,09,1042850,156077,9,09
4160110050,QN972.03,09,1042443,156103,9,09
4160110090,QN972.03,09,1042694,156095,9,09
4160110102,QN972.03,09,1042691,155903,9,09
4160390001,QN964,09,1041282,155514,9,09
4160630018,QN954,09,1038775,156586,9,09
4160630020,QN954,09,1038777,156559,9,09
4160630021,QN954,09,1038779,156535,9,09
4160630022,QN954,09,1038781,156510,9,09
4160630024,QN954,09,1038783,156481,9,09
4160630027,QN954,09,1038639,156507,9,09
4160650001,QN954,09,1038730,156365,9,09
4160650010,QN954,09,1038842,156370,9,09
4160650013,QN954,09,1038952,156378,9,09
4160650069,QN954,09,1039009,156281,9,09
4160650074,QN954,09,1038950,156277,9,09
4160660001,QN954,09,1039009,156128,9,09
4160660057,QN954,09,1038972,156028,9,09
4160670001,QN954,09,1039196,155845,9,09
4161100015,QN942.02,11,1036770,154757,11,09
4161100023,QN942.02,11,1036870,154858,11,09
4161100040,QN942.02,11,1036851,155200,11,09
4161100045,QN942.02,11,1036962,155259,11,09
4161890001,QN928,09,1033548,150126,9,09
4161890050,QN928,09,1033681,151227,9,09
4161890090,QN928,09,1030849,149615,9,09
4161900018,QN934.02,09,1028005,151379,9,09
4162240035,QN934.01,09,1026516,149335,9,09
4163250001,QN918,09,1019139,145723,9,09
4163250200,QN918,09,1021530,146012,9,09
4163500081,QN916.01,09,1010417,142578,9,09
4163500500,QN916.01,09,1002545,139475,9,09
3000070001,BK21,07,987276,195983,11,09
3000160001,BK21,09,987012,195967,9,09
3000260001,BK21,06,986465,195910,9,09
3000580050,BK13,09,986870,193746,9,09
3000620001,BK21,09,987249,194729,9,09
3000630005,BK21,09,987531,194769,9,09
3000640019,BK21,09,987691,194728,9,09
3000640035,BK21,09,987883,194732,9,09
3000660001,BK21,09,988144,194669,9,09
3000680006,BK23,09,988348,194410,9,09
3000750001,BK13,09,987282,194321,9,09
3000850001,BK13,09,987198,193659,9,09
3000890001,BK23,09,988623,193999,9,09
3001070023,BK13,09,988103,193659,9,09
3001070024,BK13,09,988183,193533,9,09
3001070029,BK13,09,988349,193652,9,09
3001100001,BK23,09,989137,193523,9,09
3001120100,BK13,09,986878,192716,9,09
3001190001,BK13,09,988119,193035,9,09
3001390001,BK11,09,987031,191992,9,09
3001420002,BK11,09,987862,192112,9,09
3001420100,BK11,09,988222,192168,9,09
3001720018,BK41,09,988927,189805,9,09
3001730005,BK39,09,989517,189493,9,09
3001850044,BK39,09,989207,188951,9,09
3001910025,BK39,09,989306,188728,9,09
3002050001,BK1,09,985841,194794,9,09
3002080025,BK1,09,985501,194646,9,09
3002140004,BK1,09,985657,194547,9,09
3002510005,BK3.01,09,984675,192471,9,09
3002520007,BK3.01,09,984594,192248,9,09
3002580001,BK7,09,984461,191514,9,09
3002820001,BK47,09,984446,190817,9,09
3003010061,BK45,09,985355,190010,9,09
3003020027,BK45,09,985878,189801,9,09
3003410053,BK51,09,982932,188603,9,09
3003530035,BK51,09,983520,187838,9,09
3003640010,BK63,09,983679,187291,9,09
3003680001,BK63,09,983488,187007,9,09
3003690010,BK63,09,983679,187098,9,09
3003720025,BK63,09,983585,186570,9,09
3003750001,BK65,09,983950,185899,9,09
3003830001,BK65,09,984279,185014,9,09
3003920075,BK71,09,987615,188689,9,09
3003970018,BK69,09,986933,188713,9,09
3004190001,BK119,09,988312,187134,9,09
3004420001,BK77,09,985505,187419,9,09
3004560014,BK119,09,988476,185661,9,09
3004720048,BK77,09,985021,185718,9,09
3004740025,BK77,09,984932,185483,9,09
3005040050,BK59,09,982605,187916,9,09
3005210006,BK59,09,983204,186398,9,09
3005320001,BK85,09,981900,186165,9,09
3005380110,BK85,09,983306,184735,9,09
3005810001,BK53,09,982713,184564,9,09
3005820001,BK53,09,983182,184392,9,09
3005940001,BK53,09,983679,184076,9,09
3005950052,BK53,09,979037,186409,9,09
3005950170,BK53,09,978978,185199,9,09
3006020001,BK53,09,982286,184144,9,09
3006070001,BK53,09,981521,184276,9,09
3006140150,BK53,09,982134,183603,9,09
3006140300,BK53,09,982835,183948,9,09
3006170001,BK53,09,983129,183870,9,09
3006190001,BK53,09,983544,183715,9,09
3006270075,BK143,09,985692,182014,9,09
3006280002,BK143,09,986496,181385,9,09
3006280060,BK143,09,986413,181398,9,09
3006880061,BK84,09,982879,178278,9,09
3006930001,BK84,09,983520,177656,9,09
3006970045,BK84,09,983429,177106,9,09
3007130010,BK82,09,981912,177030,9,09
3007230054,BK82,09,981745,176449,9,09
3007550014,BK80,09,980861,175884,9,09
3007550017,BK80,09,980921,175829,9,09
3008290001,BK22,09,978770,174553,9,09
3008330001,BK100,09,981179,172644,9,09
3008620032,BK74,09,979062,172969,9,09
3008670006,BK143,09,987121,180823,9,09
3008670023,BK143,09,987337,180801,9,09
3008680001,BK149,09,987565,180465,9,09
3008740011,BK147,09,987466,180291,9,09
3008740046,BK149,09,987754,180125,9,09
3008750001,BK149,09,988007,179803,9,09
3009020001,BK101,09,986954,176868,9,09
3009210001,BK86,09,983211,175351,9,09
3009500019,BK131,09,990150,185904,9,09
3009810001,BK135,09,988491,184490,9,09
3009990046,BK137,09,988749,183035,9,09
3010200011,BK117,09,985964,183645,9,09
3010530066,BK141,09,987459,180839,9,09
3011170001,BK177,09,992675,180238,9,09
3011170002,BK177,09,991782,179603,9,09
3011230001,BK203,09,994092,187225,9,09
3011360015,BK161,09,991686,187340,9,09
3011600004,BK205,09,993758,185805,9,09
3011830001,BK177,09,994264,182529,9,09
3011830008,BK177,09,993503,183952,9,09
3012290020,BK341,09,1000005,184979,9,09
3012290050,BK341,09,999870,184827,9,09
3012360001,BK341,09,1000006,184653,9,09
3013050063,BK321,09,997465,181510,9,09
3013330025,BK806,09,1000628,180672,9,09
3013530001,BK345,09,1002348,184974,9,09
3013610070,BK347,09,1003933,184636,9,09
3013610071,BK347,09,1003912,184637,9,09
3013610169,BK347,09,1003952,184634,9,09
3013790059,BK349,09,1003860,183671,9,09
3014050001,BK357,09,1004991,182266,9,09
3014270001,BK355,10,1001740,180959,9,09
3014380024,BK303,09,1006427,185440,9,09
3014400012,BK303,09,1007538,185416,9,09
3014460063,BK303,11,1006921,185065,9,09
3014460163,BK303,11,1006903,185066,9,09
3014510012,BK303,11,1006262,184892,9,09
3014570009,BK363,11,1005920,184629,9,09
3014570013,BK363,11,1005924,184677,9,09
3014580010,BK303,10,1006646,184585,10,09
3014660001,BK363,11,1005847,183831,9,09
3014710057,BK361,02,1006712,183479,9,09
3014710059,BK361,02,1006677,183482,9,09
3014750041,BK361,11,1006134,182930,11,09
3014860001,BK375,09,1006309,189506,9,09
3014860002,BK375,09,1006305,189533,9,09
3014860059,BK375,09,1006395,189559,9,09
3014860061,BK375,09,1006366,189555,9,09
3014930001,BK377,11,1005637,188726,9,09
3014940001,BK377,09,1006714,188843,9,09
3015160001,BK371,09,1008108,187628,9,09
3015160002,BK371,09,1008227,187684,9,09
3015160049,BK371,09,1008557,187705,9,09
3015160050,BK371,09,1008532,187701,9,09
3015160051,BK371,09,1008509,187697,9,09
3015160052,BK371,09,1008485,187694,9,09
3015160053,BK371,09,1008461,187690,9,09
3015160054,BK371,09,1008440,187687,9,09
3015160055,BK371,09,1008423,187684,9,09
3015160056,BK371,09,1008407,187682,9,09
3015160066,BK371,09,1008204,187612,9,09
3015160067,BK371,09,1008188,187614,9,09
3015160068,BK371,09,1008168,187617,9,09
3015160069,BK371,09,1008147,187619,9,09
3015160070,BK371,09,1008128,187618,9,09
3015160072,BK371,09,1008086,187621,9,09
3015450001,BK367,09,1010117,186407,9,09
3015460001,BK367,09,1010683,186431,9,09
3015580025,BK301,09,1006588,186062,9,09
3015580028,BK301,09,1006581,185997,9,09
3015580031,BK301,09,1006596,185962,9,09
3015880039,BK283,09,1001492,192640,9,09
3015880040,BK283,09,1001458,192635,9,09
3016020011,BK289,09,1001832,191713,9,09
3016080054,BK289,09,1003660,191603,9,09
3016080066,BK289,09,1003557,191588,9,09
3016080067,BK289,09,1003540,191585,9,09
3016430013,BK385,09,1004850,189924,9,09
3016900001,BK297,09,1002950,186937,9,09
3016910068,BK297,09,1003377,186853,9,09
3016920001,BK381,09,1004216,187098,9,09
3017040030,BK299,09,1005782,186541,9,09
3017040031,BK299,09,1005804,186540,9,09
3017040045,BK299,09,1005800,186437,9,09
3017260114,BK257,09,999229,193996,9,09
3017380150,BK255,09,997861,192677,9,09
3017790027,BK253,09,998271,191105,9,09
3017830004,BK241,09,996766,190589,9,09
3017840044,BK253,09,998404,190831,9,09
3017900001,BK261,09,999053,190547,9,09
3018210025,BK277,09,1001014,189343,9,09
3018450100,BK269,09,999697,187776,9,09
3018620055,BK247,05,999343,186899,5,09
3018700001,BK271,09,1000272,186544,9,09
3018900026,BK191,09,993460,192610,9,09
3018960030,BK191,09,995144,192588,9,09
3019050100,BK193,09,994642,191624,9,09
3019310001,BK197,09,993562,190145,9,09
3019550001,BK179,09,991845,189120,9,09
3019560001,BK179,09,992164,188960,9,09
3019560003,BK179,09,992142,188972,9,09
