,2010_distance_from_park,2014_distance_from_park,2018_distance_from_park,d_2010_2014_distance_from_park,d_2014_2018_distance_from_park,d_2010_2018_distance_from_park
QN134,1786.758018414584,1786.7580184145847,1786.7580184145838,6.821210263296962e-13,-9.094947017729282e-13,-2.2737367544323206e-13
MN167,898.4454091304954,898.4454091304957,898.445409130495,3.410605131648481e-13,-6.821210263296962e-13,-3.410605131648481e-13
MN187,800.0442672607852,800.0442672607847,800.0442672607855,-4.547473508864641e-13,7.958078640513122e-13,3.410605131648481e-13
BK922,602.6617686830134,602.6617686830132,602.6617686830124,-2.2737367544323206e-13,-7.958078640513122e-13,-1.0231815394945443e-12
BX129.01,563.2090163128239,563.2090163128238,563.2090163128237,-1.1368683772161603e-13,-1.1368683772161603e-13,-2.2737367544323206e-13
BX199,622.7888205104274,622.7888205104279,622.7888205104268,4.547473508864641e-13,-1.0231815394945443e-12,-5.684341886080801e-13
BK15,533.9192547835438,533.9192547835444,533.9192547835444,5.684341886080801e-13,0.0,5.684341886080801e-13
SI3,756.63290718365,756.63290718365,756.6329071836496,0.0,-3.410605131648481e-13,-3.410605131648481e-13
QN136,655.413971073142,655.4139710731417,655.4139710731424,-2.2737367544323206e-13,6.821210263296962e-13,4.547473508864641e-13
BK774,2015.1245641975322,2014.5607519692644,2014.3728145598425,-0.5638122282678069,-0.18793740942192017,-0.751749637689727
MN114.02,1763.9290996690477,1763.9290996690472,1763.929099669048,-4.547473508864641e-13,6.821210263296962e-13,2.2737367544323206e-13
MN111,1876.7206148839505,1876.7206148839496,1876.72061488395,-9.094947017729282e-13,4.547473508864641e-13,-4.547473508864641e-13
QN47,946.6331090656379,946.6331090656378,946.6331090656378,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13
QN283,967.1543865208326,967.154386520833,967.154386520833,3.410605131648481e-13,0.0,3.410605131648481e-13
QN278,2019.8461646165663,2019.8461646165651,2019.8461646165647,-1.1368683772161603e-12,-4.547473508864641e-13,-1.5916157281026244e-12
BX324,798.8754564094093,798.8754564094093,798.8754564094096,0.0,3.410605131648481e-13,3.410605131648481e-13
MN96,1220.2325749669455,1220.2325749669455,1220.2325749669458,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BX253,641.5401812670704,641.540181267071,641.5401812670708,6.821210263296962e-13,-2.2737367544323206e-13,4.547473508864641e-13
MN78,426.65621539771064,497.9687426424834,521.7395850574078,71.31252724477275,23.770842414924402,95.08336965969715
BX127.01,404.8835761205613,404.8835761205617,404.88357612056143,3.979039320256561e-13,-2.8421709430404007e-13,1.1368683772161603e-13
BX87,324.7680769654033,324.768076965403,324.76807696540334,-2.8421709430404007e-13,3.410605131648481e-13,5.684341886080802e-14
MN232,374.0638774304443,374.0638774304443,374.7376230548988,0.0,0.6737456244545115,0.6737456244545115
QN693,1903.613345962103,1903.613345962105,1903.6133459621042,2.0463630789890885e-12,-9.094947017729282e-13,1.1368683772161603e-12
SI39,1126.0077984544318,1126.0077984544314,1126.007798454432,-4.547473508864641e-13,6.821210263296962e-13,2.2737367544323206e-13
BX205.02,1283.748098640109,1107.0970647021522,1048.213386722833,-176.65103393795675,-58.883677979319145,-235.5347119172759
MN179,1022.6306570169459,1022.6306570169467,1022.630657016947,7.958078640513122e-13,3.410605131648481e-13,1.1368683772161603e-12
BX399.01,377.2437458306407,377.2437458306408,377.24374583064093,1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13
MN253,956.3346643345411,956.3346643345409,907.9534585666637,-2.2737367544323206e-13,-48.38120576787719,-48.38120576787742
BX25,389.0112908514141,389.0112908514141,389.01129085141406,0.0,-5.684341886080802e-14,-5.684341886080802e-14
QN81,394.89504651753253,394.8950465175325,394.8950465175325,-5.684341886080802e-14,0.0,-5.684341886080802e-14
MN28,568.9082255844199,566.7955797657634,566.0913644928778,-2.112645818656574,-0.7042152728855626,-2.816861091542137
BX51,1087.4477658997323,1087.4477658997328,1087.447765899733,4.547473508864641e-13,2.2737367544323206e-13,6.821210263296962e-13
BK796.02,1320.7571610151938,1320.7571610151952,1320.7571610151952,1.3642420526593924e-12,0.0,1.3642420526593924e-12
BK5.01,967.7669335931693,967.7669335931696,967.7669335931699,3.410605131648481e-13,3.410605131648481e-13,6.821210263296962e-13
QN163,778.3224212320954,778.3224212320956,778.3224212320955,2.2737367544323206e-13,-1.1368683772161603e-13,1.1368683772161603e-13
MN221.02,327.822017640481,327.67333491855044,327.62377401124024,-0.14868272193058374,-0.04956090731019458,-0.19824362924077832
BX229.01,412.44852359773296,412.4485235977331,412.44852359773313,1.1368683772161603e-13,5.684341886080802e-14,1.7053025658242404e-13
MN261,1180.9116228614625,1180.9116228614635,1180.7125583255245,9.094947017729282e-13,-0.19906453593898732,-0.19906453593807782
BX27.02,642.6666002352091,642.6666002352094,642.6666002352091,3.410605131648481e-13,-3.410605131648481e-13,0.0
QN745,1422.7557199966766,1422.7557199966764,1422.7557199966775,-2.2737367544323206e-13,1.1368683772161603e-12,9.094947017729282e-13
BK517,1250.9291115338801,1221.2161151976027,1211.3117830855101,-29.712996336277456,-9.904332112092561,-39.61732844837002
MN55.02,743.8670332128365,743.8670332128371,742.6350210066789,5.684341886080801e-13,-1.2320122061581742,-1.2320122061576058
MN237,513.9467421787126,513.9467421787124,513.9467421787123,-2.2737367544323206e-13,-1.1368683772161603e-13,-3.410605131648481e-13
BX62,1940.3445059588014,1940.3445059588014,1940.3445059588012,0.0,-2.2737367544323206e-13,-2.2737367544323206e-13
MN6,330.9909405993406,330.99094059934055,330.9909405993403,-5.684341886080802e-14,-2.2737367544323206e-13,-2.8421709430404007e-13
MN148.02,1137.7607846452904,1137.760784645291,1137.7607846452909,6.821210263296962e-13,-2.2737367544323206e-13,4.547473508864641e-13
MN61,804.0170559422966,804.0170559422971,804.0170559422974,5.684341886080801e-13,2.2737367544323206e-13,7.958078640513122e-13
BX415,1313.914627226487,1313.9146272264868,1313.9146272264868,-2.2737367544323206e-13,0.0,-2.2737367544323206e-13
MN66,573.3016117158912,573.3016117158908,593.0082069452543,-4.547473508864641e-13,19.70659522936353,19.706595229363074
BX367,879.9724026567146,879.9724026567145,879.9724026567136,-1.1368683772161603e-13,-9.094947017729282e-13,-1.0231815394945443e-12
MN195,403.0832658257408,403.0832658257406,403.0832658257407,-1.7053025658242404e-13,5.684341886080802e-14,-1.1368683772161603e-13
MN170,662.1085983871715,662.1085983871717,662.1085983871715,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
BX245.01,616.4450307460742,615.6959297587795,615.4462294296815,-0.7491009872946961,-0.24970032909800466,-0.9988013163927008
BX119,291.5634057049563,291.5634057049563,291.56340570495627,0.0,-5.684341886080802e-14,-5.684341886080802e-14
MN52,780.1357783184804,780.135778318481,780.1357783184806,5.684341886080801e-13,-4.547473508864641e-13,1.1368683772161603e-13
BX365.02,589.0242196061174,589.0242196061174,589.0242196061174,0.0,0.0,0.0
BK215,1188.2885587705673,1188.2885587705675,1188.2885587705682,2.2737367544323206e-13,6.821210263296962e-13,9.094947017729282e-13
BK259.01,1311.7251781179002,1311.7251781178995,1311.7251781179004,-6.821210263296962e-13,9.094947017729282e-13,2.2737367544323206e-13
QN859,1423.9902125607503,1423.9902125607505,1423.9902125607503,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
MN184,640.9073877528155,956.1279807333129,772.7829448012856,315.2205929804975,-183.34503593202737,131.8755570484701
BK341,527.4791553319441,527.4791553319438,527.4791553319435,-2.2737367544323206e-13,-3.410605131648481e-13,-5.684341886080801e-13
MN137,1282.1725809087752,1282.1725809087757,1473.6178433725536,4.547473508864641e-13,191.4452624637779,191.44526246377836
BX267.02,640.8398772107806,640.8398772107798,640.8398772107797,-7.958078640513122e-13,-1.1368683772161603e-13,-9.094947017729282e-13
MN146.02,852.6730699377608,852.673069937761,852.6730699377612,2.2737367544323206e-13,1.1368683772161603e-13,3.410605131648481e-13
QN185.02,551.1917528209921,551.1917528209916,549.3863585176433,-4.547473508864641e-13,-1.8053943033482938,-1.8053943033487485
QN247,702.831658391398,702.8316583913984,702.8316583913984,3.410605131648481e-13,0.0,3.410605131648481e-13
BX255,637.802629707443,637.8026297074432,637.8026297074429,2.2737367544323206e-13,-3.410605131648481e-13,-1.1368683772161603e-13
BX429.02,851.1921945463771,851.1921945463769,851.1921945463758,-2.2737367544323206e-13,-1.0231815394945443e-12,-1.2505552149377763e-12
MN26.01,755.3937044280087,569.4552903998178,507.47581905708785,-185.9384140281909,-61.979471342729994,-247.91788537092089
BK5.02,842.5106554644303,842.5106554644301,842.5106554644306,-2.2737367544323206e-13,4.547473508864641e-13,2.2737367544323206e-13
BX375.04,586.4265158102643,586.4265158102647,586.4265158102646,4.547473508864641e-13,-1.1368683772161603e-13,3.410605131648481e-13
BX181.01,470.32204040581337,470.32204040581337,470.32204040581325,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13
QN1161,758.4046104628495,758.4046104628497,758.4046104628491,2.2737367544323206e-13,-6.821210263296962e-13,-4.547473508864641e-13
MN15.02,714.3419978587474,714.3419978587478,723.867698921763,4.547473508864641e-13,9.525701063015163,9.525701063015617
BX293.02,1123.8046714906068,1123.8046714906068,1123.8046714906075,0.0,6.821210263296962e-13,6.821210263296962e-13
BX307.01,1382.3615198068176,1382.3615198068178,1382.361519806818,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13
BK450,904.7689425706332,868.1025958497557,855.8804802761294,-36.666346720877414,-12.222115573626297,-48.88846229450371
MN199,992.2933716101101,992.2933716101103,992.2933716101098,2.2737367544323206e-13,-4.547473508864641e-13,-2.2737367544323206e-13
BX241,413.01077326481095,413.0107732648108,413.0107732648107,-1.7053025658242404e-13,-5.684341886080802e-14,-2.2737367544323206e-13
BK47,969.9487207354557,969.9487207354556,969.9487207354547,-1.1368683772161603e-13,-9.094947017729282e-13,-1.0231815394945443e-12
BX405.01,923.0093242587477,923.0093242587477,923.0093242587476,0.0,-1.1368683772161603e-13,-1.1368683772161603e-13
MN15.01,538.7978671007909,538.7978671007911,521.7749456308469,2.2737367544323206e-13,-17.022921469944208,-17.02292146994398
BX215.02,336.2813889567036,336.28138895670355,336.2813889567036,-5.684341886080802e-14,5.684341886080802e-14,0.0
QN446.01,1379.9314004758319,1379.931400475832,1379.9314004758328,2.2737367544323206e-13,6.821210263296962e-13,9.094947017729282e-13
QN181.01,905.9584068234755,905.9584068234747,905.9584068234758,-7.958078640513122e-13,1.1368683772161603e-12,3.410605131648481e-13
BK515,844.2956152145721,844.2956152145716,844.2956152145719,-4.547473508864641e-13,2.2737367544323206e-13,-2.2737367544323206e-13
QN253.02,437.2899587742301,437.2899587742304,437.2899587742307,2.8421709430404007e-13,2.8421709430404007e-13,5.684341886080801e-13
BK35,433.05450733591783,433.0545073359179,433.05450733591783,5.684341886080802e-14,-5.684341886080802e-14,0.0
MN118,612.6187371008878,612.6187371008873,612.6187371008874,-4.547473508864641e-13,1.1368683772161603e-13,-3.410605131648481e-13
QN997.04,1194.5525483628592,1194.5525483628583,1194.5525483628576,-9.094947017729282e-13,-6.821210263296962e-13,-1.5916157281026244e-12
MN219,617.4228355427201,617.4228355427202,617.4228355427203,1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13
QN741,997.6645408288273,997.6645408288275,997.6645408288276,2.2737367544323206e-13,1.1368683772161603e-13,3.410605131648481e-13
BX38,1891.9601364961584,1891.960136496161,1891.960136496159,2.7284841053187847e-12,-2.0463630789890885e-12,6.821210263296962e-13
BX297,926.9978696509014,926.9978696509015,926.9978696509021,1.1368683772161603e-13,5.684341886080801e-13,6.821210263296962e-13
MN213.03,820.1140133721465,823.9810669268152,744.3519052135383,3.8670535546687006,-79.62916171327686,-75.76210815860816
MN45,945.2565796730971,945.256579673098,945.256579673098,9.094947017729282e-13,0.0,9.094947017729282e-13
MN177,895.2065957961784,895.2065957961785,895.2065957961785,1.1368683772161603e-13,0.0,1.1368683772161603e-13
MN243.01,561.7899979101784,561.7899979101784,561.7899979101786,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BK52.01,1956.9232406041997,1956.9232406042001,1956.9232406041979,4.547473508864641e-13,-2.2737367544323206e-12,-1.8189894035458565e-12
MN82,1417.9707990181978,1422.5069880906149,1424.0190511147541,4.5361890724170735,1.5120630241392519,6.048252096556325
BK382,1644.0950537109477,1644.0950537109463,1644.0478692935712,-1.3642420526593924e-12,-0.04718441737509238,-0.04718441737645662
MN124,1227.2634178506878,1227.2634178506883,1227.263417850688,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
QN269.02,775.9512445532824,775.9512445532822,775.9512445532825,-2.2737367544323206e-13,3.410605131648481e-13,1.1368683772161603e-13
BX35,588.2919937472077,588.2919937472079,588.2919937472076,2.2737367544323206e-13,-3.410605131648481e-13,-1.1368683772161603e-13
BX269,724.3770480250707,724.3770480250706,724.3770480250703,-1.1368683772161603e-13,-3.410605131648481e-13,-4.547473508864641e-13
BX399.02,536.2634162340572,536.2634162340577,536.2634162340574,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
BX229.02,460.668906003487,460.668906003487,460.66890600348694,0.0,-5.684341886080802e-14,-5.684341886080802e-14
QN466,2190.9173880209755,2190.917388020974,2190.917388020975,-1.3642420526593924e-12,9.094947017729282e-13,-4.547473508864641e-13
BX213.02,449.1704505911066,449.1704505911064,462.74942208800246,-2.2737367544323206e-13,13.578971496896088,13.57897149689586
BK525,434.7991385277865,434.79913852778657,434.7991385277868,5.684341886080802e-14,2.2737367544323206e-13,2.8421709430404007e-13
MN109,1108.1644613683573,1108.1644613683575,1108.164461368358,2.2737367544323206e-13,4.547473508864641e-13,6.821210263296962e-13
MN201.02,594.7859621061393,589.4243327430924,587.63712295541,-5.361629363046973,-1.7872097876824,-7.148839150729373
BK72,433.00986289389124,433.00986289389135,433.00986289389124,1.1368683772161603e-13,-1.1368683772161603e-13,0.0
BK37,727.4034929470004,727.4034929470001,727.4034929470004,-2.2737367544323206e-13,2.2737367544323206e-13,0.0
QN853,806.1867203734726,806.1867203734728,806.186720373473,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13
BX245.02,788.3767672208935,788.3767672208933,788.3767672208928,-2.2737367544323206e-13,-4.547473508864641e-13,-6.821210263296962e-13
QN285,1083.5178785650862,1083.5178785650864,1083.5178785650867,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13
QN383.01,1654.215717403534,1654.2157174035333,1654.2157174035335,-6.821210263296962e-13,2.2737367544323206e-13,-4.547473508864641e-13
MN36.02,213.02558390789338,213.0255839078934,209.75182079882046,2.842170943040401e-14,-3.273763109072945,-3.2737631090729167
QN739,1284.0514789917816,1284.051478991781,1284.0514789917802,-4.547473508864641e-13,-9.094947017729282e-13,-1.3642420526593924e-12
BK960,880.392216093397,874.6050486998282,872.6759929019712,-5.7871673935687795,-1.9290557978570178,-7.716223191425797
MN146.01,1565.548947213375,1565.5489472133747,1565.5489472133752,-2.2737367544323206e-13,4.547473508864641e-13,2.2737367544323206e-13
BX220,647.0596266332698,647.0596266332693,647.0596266332693,-4.547473508864641e-13,0.0,-4.547473508864641e-13
BK510.02,673.4914451087653,673.491445108765,673.491445108765,-3.410605131648481e-13,0.0,-3.410605131648481e-13
BK1134,483.35201100481345,483.25188301723944,483.21850702138147,-0.10012798757401242,-0.033375995857966245,-0.13350398343197867
BX217,351.0584856725799,351.0584856725801,351.05848567258016,2.2737367544323206e-13,5.684341886080802e-14,2.8421709430404007e-13
MN223.01,472.0447429306765,472.0447429306764,472.04474293067636,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161603e-13
BX263,627.4202594131391,627.4202594131393,627.4202594131393,2.2737367544323206e-13,0.0,2.2737367544323206e-13
MN291,879.0476983184694,879.0476983184687,879.0476983184686,-6.821210263296962e-13,-1.1368683772161603e-13,-7.958078640513122e-13
BX383.02,388.8134750428897,388.8134750428898,388.81347504289,1.1368683772161603e-13,1.7053025658242404e-13,2.8421709430404007e-13
BX462.01,940.190209415781,940.1902094157816,940.1902094157814,5.684341886080801e-13,-2.2737367544323206e-13,3.410605131648481e-13
BK325,1747.9747226864902,1747.9747226864906,1747.9747226864904,4.547473508864641e-13,-2.2737367544323206e-13,2.2737367544323206e-13
MN83,603.1312167781743,603.1312167781741,603.1312167781738,-2.2737367544323206e-13,-3.410605131648481e-13,-5.684341886080801e-13
BK52.02,1306.881285389971,1306.8812853899703,1306.8812853899701,-6.821210263296962e-13,-2.2737367544323206e-13,-9.094947017729282e-13
BX383.01,378.5551162480061,378.5551162480061,378.5551162480059,0.0,-1.7053025658242404e-13,-1.7053025658242404e-13
QN287,968.2702667017533,968.2702667017536,966.0650341089107,3.410605131648481e-13,-2.20523259284289,-2.205232592842549
MN279,583.3296121973444,583.3296121973441,583.3296121973437,-3.410605131648481e-13,-3.410605131648481e-13,-6.821210263296962e-13
MN198,851.8095044075187,851.7920447590793,830.3157848664391,-0.017459648439398734,-21.4762598926402,-21.4937195410796
BX365.01,652.8583514239859,652.8583514239867,652.8583514239871,7.958078640513122e-13,3.410605131648481e-13,1.1368683772161603e-12
BX225,828.8747679551989,828.8747679551989,828.8747679551984,0.0,-4.547473508864641e-13,-4.547473508864641e-13
BX161,320.36227466129884,320.3622746612989,320.36227466129884,5.684341886080802e-14,-5.684341886080802e-14,0.0
MN115,1074.1881452071364,1074.1881452071368,1074.1881452071364,4.547473508864641e-13,-4.547473508864641e-13,0.0
QN779.03,1668.7047793579382,1668.704779357938,1668.7047793579382,-2.2737367544323206e-13,2.2737367544323206e-13,0.0
BX205.01,978.6139735934674,977.161688284007,976.6775931808543,-1.4522853094604216,-0.48409510315275384,-1.9363804126131754
MN183,605.028597032833,605.028597032833,605.028597032833,0.0,0.0,0.0
BX403.03,1366.3888873122753,1366.3888873122758,1366.3888873122753,4.547473508864641e-13,-4.547473508864641e-13,0.0
BK294,1552.0430983969572,1552.0430983969568,1552.0430983969568,-4.547473508864641e-13,0.0,-4.547473508864641e-13
MN271,841.1666316307136,841.1666316307143,841.1666316307138,6.821210263296962e-13,-4.547473508864641e-13,2.2737367544323206e-13
BX86,556.8152405550272,556.8152405550269,556.8152405550275,-3.410605131648481e-13,5.684341886080801e-13,2.2737367544323206e-13
BX423,527.3587524642346,527.3587524642345,527.3587524642348,-1.1368683772161603e-13,3.410605131648481e-13,2.2737367544323206e-13
QN1567,1264.3901789329402,1264.3901789329404,1264.3901789329404,2.2737367544323206e-13,0.0,2.2737367544323206e-13
BX231,524.5748834220595,524.5748834220594,524.5748834220589,-1.1368683772161603e-13,-5.684341886080801e-13,-6.821210263296962e-13
BX167,644.5785951182639,644.5785951182642,644.5785951182636,2.2737367544323206e-13,-5.684341886080801e-13,-3.410605131648481e-13
BX169,649.7378374526545,649.7378374526546,649.7378374526543,1.1368683772161603e-13,-3.410605131648481e-13,-2.2737367544323206e-13
BX429.01,736.5586253729311,736.5586253729306,736.5586253729301,-5.684341886080801e-13,-4.547473508864641e-13,-1.0231815394945443e-12
QN857,1252.2053901320214,1252.2053901320216,1252.2053901320214,2.2737367544323206e-13,-2.2737367544323206e-13,0.0
BX336,679.0390642798949,679.0390642798958,679.039064279896,9.094947017729282e-13,2.2737367544323206e-13,1.1368683772161603e-12
QN171,1355.829685421571,1355.829685421571,1292.9674026199655,0.0,-62.86228280160549,-62.86228280160549
QN62.01,1072.39167765421,1072.3916776542108,1072.3916776542108,6.821210263296962e-13,0.0,6.821210263296962e-13
BX73,692.8967981824429,692.8967981824431,692.8967981824433,2.2737367544323206e-13,1.1368683772161603e-13,3.410605131648481e-13
BX52,735.0057262990883,735.0057262990881,735.0057262990885,-2.2737367544323206e-13,3.410605131648481e-13,1.1368683772161603e-13
MN241,458.79694481932665,458.79694481932637,458.79694481932637,-2.8421709430404007e-13,0.0,-2.8421709430404007e-13
MN135,747.2540383489742,747.2540383489742,747.2540383489738,0.0,-3.410605131648481e-13,-3.410605131648481e-13
BK516.02,2143.9447526562526,2143.9447526562526,2071.201342867598,0.0,-72.74340978865439,-72.74340978865439
QN863,1444.1051532829317,1444.1051532829317,1444.1051532829317,0.0,0.0,0.0
QN697.01,2097.5060829330578,2097.506082933057,2097.506082933057,-9.094947017729282e-13,0.0,-9.094947017729282e-13
MN144.01,1216.2892012389918,1216.2892012389914,1216.2892012389905,-4.547473508864641e-13,-9.094947017729282e-13,-1.3642420526593924e-12
QN773,1173.213374147411,1173.2133741474101,1173.2133741474104,-9.094947017729282e-13,2.2737367544323206e-13,-6.821210263296962e-13
BX397,859.8130938466348,859.8130938466353,859.8130938466354,4.547473508864641e-13,1.1368683772161603e-13,5.684341886080801e-13
MN242,314.7031743269195,301.72553616621974,297.3996567793196,-12.977638160699769,-4.325879386900112,-17.30351754759988
BX89,437.2508042393117,437.2508042393117,437.25080423931166,0.0,-5.684341886080802e-14,-5.684341886080802e-14
MN125,557.1198435751639,557.1198435751635,559.137283948255,-4.547473508864641e-13,2.0174403730915174,2.0174403730910626
BK342,842.8781752752116,842.8781752752116,842.8781752752118,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BK766,793.8656829919869,793.8656829919871,793.8656829919873,2.2737367544323206e-13,2.2737367544323206e-13,4.547473508864641e-13
BX289,935.0527726738728,935.0527726738735,935.0527726738734,6.821210263296962e-13,-1.1368683772161603e-13,5.684341886080801e-13
BX145,425.46534453989324,425.4653445398933,425.46534453989335,5.684341886080802e-14,5.684341886080802e-14,1.1368683772161603e-13
MN104,867.1173842199489,867.1173842199482,867.1173842199473,-6.821210263296962e-13,-9.094947017729282e-13,-1.5916157281026244e-12
BX411,641.1034588116322,641.1034588116321,802.7738192213412,-1.1368683772161603e-13,161.67036040970913,161.67036040970902
MN113,1203.367649680915,1203.367649680915,1203.3676496809153,0.0,2.2737367544323206e-13,2.2737367544323206e-13
BK352,222.13662085078127,245.64809513526,298.9348230796884,23.511474284478737,53.28672794442838,76.79820222890712
MN22.01,275.476857949329,272.90825490257794,272.05205388699426,-2.5686030467510363,-0.8562010155836788,-3.424804062334715
BX155,587.7402176916918,586.6113550072042,586.2350674457086,-1.128862684487558,-0.3762875614955874,-1.5051502459831454
BX48,1807.784648157747,1807.7846481577462,1807.7846481577471,-6.821210263296962e-13,9.094947017729282e-13,2.2737367544323206e-13
BK357,746.69512787512,745.9393154413583,745.6873779634383,-0.7558124337616619,-0.2519374779200234,-1.0077499116816853
BK330,823.9528253896839,823.9528253896841,823.9528253896842,2.2737367544323206e-13,1.1368683772161603e-13,3.410605131648481e-13
BK798.02,2076.623438826512,2076.6234388265107,2076.6234388265116,-1.3642420526593924e-12,9.094947017729282e-13,-4.547473508864641e-13
MN106.01,551.0245753971723,551.024575397172,480.54959912056313,-2.2737367544323206e-13,-70.47497627660891,-70.47497627660914
MN102,523.7639951400375,523.7639951400371,523.7639951400372,-4.547473508864641e-13,1.1368683772161603e-13,-3.410605131648481e-13
QN865,426.2172181221285,426.21721812212826,426.2172181221285,-2.2737367544323206e-13,2.2737367544323206e-13,0.0
QN757.01,1234.981352559433,1234.9813525594343,1234.9813525594332,1.3642420526593924e-12,-1.1368683772161603e-12,2.2737367544323206e-13
MN263,1127.6852065173955,1127.6852065173957,1127.6852065173962,2.2737367544323206e-13,4.547473508864641e-13,6.821210263296962e-13
MN22.02,414.33217721437484,345.50749105719825,322.56592900480615,-68.82468615717659,-22.9415620523921,-91.76624820956869
QN157,657.4146156776482,657.4146156776479,657.4146156776477,-2.2737367544323206e-13,-2.2737367544323206e-13,-4.547473508864641e-13
MN114.01,2192.717295183702,2192.717295183703,2192.717295183703,9.094947017729282e-13,0.0,9.094947017729282e-13
BX302,1019.0017070056016,1019.0017070056016,1019.001707005602,0.0,4.547473508864641e-13,4.547473508864641e-13
BX28,1129.9621659451045,1129.962165945104,1129.9621659451043,-4.547473508864641e-13,2.2737367544323206e-13,-2.2737367544323206e-13
MN295,673.1884479837748,673.188447983775,673.1884479837746,1.1368683772161603e-13,-3.410605131648481e-13,-2.2737367544323206e-13
QN713.05,1556.4873498361026,1556.4873498361019,1556.487349836102,-6.821210263296962e-13,2.2737367544323206e-13,-4.547473508864641e-13
BX369.01,508.0959192574961,508.09591925749623,508.09591925749623,1.1368683772161603e-13,0.0,1.1368683772161603e-13
QN181.02,678.0646409550765,678.0646409550766,678.0646409550766,1.1368683772161603e-13,0.0,1.1368683772161603e-13
MN94,1435.8369285823162,1435.8369285823155,1435.836928582316,-6.821210263296962e-13,4.547473508864641e-13,-2.2737367544323206e-13
MN150.02,1870.644046205023,1870.6440462050218,1870.6440462050223,-1.1368683772161603e-12,4.547473508864641e-13,-6.821210263296962e-13
BX165,575.6704678584487,575.6704678584485,575.6704678584489,-1.1368683772161603e-13,3.410605131648481e-13,2.2737367544323206e-13
MN36.01,351.44905246843734,351.44905246843723,351.4490524684375,-1.1368683772161603e-13,2.8421709430404007e-13,1.7053025658242404e-13
MN119,777.0543262108557,777.0543262108565,777.054326210857,7.958078640513122e-13,4.547473508864641e-13,1.2505552149377763e-12
BX233.01,380.07066724887153,380.07066724887176,380.07066724887187,2.2737367544323206e-13,1.1368683772161603e-13,3.410605131648481e-13
BX227.01,583.1505276390997,583.1505276390993,583.1505276390998,-3.410605131648481e-13,4.547473508864641e-13,1.1368683772161603e-13
BX193,400.58873307053875,400.5887330705387,400.58873307053864,-5.684341886080802e-14,-5.684341886080802e-14,-1.1368683772161603e-13
BX235.02,696.7075572992388,696.7075572992388,696.7075572992385,0.0,-3.410605131648481e-13,-3.410605131648481e-13
BK56.02,1211.683322656554,1211.6833226565539,1211.6833226565536,-2.2737367544323206e-13,-2.2737367544323206e-13,-4.547473508864641e-13
BX201,330.83227273716363,330.8322727371637,330.8322727371637,5.684341886080802e-14,0.0,5.684341886080802e-14
BX117,765.4770045761862,765.4770045761862,765.4770045761859,0.0,-3.410605131648481e-13,-3.410605131648481e-13
MN215,1021.3847726385204,1009.0066854226716,798.1867359991198,-12.378087215848836,-210.81994942355175,-223.19803663940058
BX332.02,905.9321716896445,905.932171689645,905.9321716896451,4.547473508864641e-13,1.1368683772161603e-13,5.684341886080801e-13
MN293,759.2342514771708,759.2342514771709,759.234251477171,1.1368683772161603e-13,1.1368683772161603e-13,2.2737367544323206e-13
MN56,716.5410756085054,716.5410756085053,716.5410756085054,-1.1368683772161603e-13,1.1368683772161603e-13,0.0
MN101,901.1827408307229,901.1827408307232,901.1827408307234,3.410605131648481e-13,2.2737367544323206e-13,5.684341886080801e-13
BX71,475.2063837290445,475.2063837290446,475.2063837290444,1.1368683772161603e-13,-2.2737367544323206e-13,-1.1368683772161603e-13
MN86.03,394.7824827264941,394.782482726494,390.6407560276542,-1.1368683772161603e-13,-4.141726698839761,-4.141726698839875
MN9,408.66945337511027,408.66945337511044,408.66945337511044,1.7053025658242404e-13,0.0,1.7053025658242404e-13
QN797.01,409.9684104679077,409.9684104679079,409.9684104679081,2.2737367544323206e-13,1.7053025658242404e-13,3.979039320256561e-13
MN299,907.2903628677948,907.2903628677948,907.2903628677949,0.0,1.1368683772161603e-13,1.1368683772161603e-13
MN100,1000.5241665547426,1000.5241665547426,1000.5241665547428,0.0,2.2737367544323206e-13,2.2737367544323206e-13
MN285,864.2483301109372,864.2483301109376,864.2483301109376,3.410605131648481e-13,0.0,3.410605131648481e-13
MN13,1174.9714038868453,1174.9714038868449,1056.322269122827,-4.547473508864641e-13,-118.64913476401784,-118.6491347640183
MN190,949.3633601331053,965.5552187030695,964.1354068436957,16.19185856996421,-1.4198118593737945,14.772046710590416
BK512,678.0248994123043,678.0248994123044,678.0248994123044,1.1368683772161603e-13,0.0,1.1368683772161603e-13
